,x,y,counts
380,162.4896892740083,235.88891738379624,64
381,162.4896892740083,235.88891738379624,45
382,50.820851636665246,303.9735709685424,26
383,161.22258978143083,233.46486798340416,63
384,50.94840753512565,305.89724319988466,39
385,161.22258978143083,233.46486798340416,47
386,51.084467746219474,307.7653179669776,24
387,51.263043915852755,311.04556830393767,36
388,160.02352453662598,230.94074314906067,48
389,160.02352453662598,230.94074314906067,54
390,51.220518134679395,312.5244608276505,42
391,51.13547152179385,314.02559233762895,31
392,158.637366235958,228.43885729956813,44
393,158.11862682612374,226.82653086250545,46
394,157.88052472367755,225.33651884495254,42
395,51.13547152179385,314.02559233762895,47
396,50.914355049805536,316.54971717197236,55
397,157.83802204146176,223.5796390042365,42
398,157.83802204146176,223.5796390042365,49
399,50.914355049805536,316.54971717197236,38
400,157.88908220191342,220.23267171272343,52
401,50.71024654026078,319.19615642653304,66
402,158.02516076111004,219.1540809241089,58
403,50.37857980054815,320.6639294578203,51
404,158.02516076111004,219.1540809241089,63
405,50.37857980054815,320.6639294578203,76
406,49.757766961623275,323.68843146262816,90
407,158.39085839604394,217.55287398088643,52
408,49.757766961623275,323.68843146262816,100
409,48.99239015600823,324.7781417443755,108
410,158.65450852962587,215.6736797199533,54
411,48.907345236416816,325.8456130398572,97
412,158.65450852962587,215.6736797199533,59
413,49.85980005280704,328.7478006251553,116
414,159.07123356012042,213.88344140125355,73
415,159.07123356012042,213.88344140125355,68
416,49.85980005280704,328.7478006251553,155
417,51.77322449102472,331.11625256271265,226
418,158.63753545018338,212.304473442882,73
419,51.77322449102472,331.11625256271265,208
420,158.63753545018338,212.304473442882,75
421,54.47753794000014,332.2615603072947,233
422,158.50148486677554,210.70326649965943,68
423,158.50148486677554,210.70326649965943,77
424,54.47753794000014,332.2615603072947,241
425,158.49299614996315,209.2243739752393,62
426,158.07630104187686,208.14578318662478,75
427,57.89620244202544,332.4839501607558,176
428,57.89620244202544,332.4839501607558,176
429,157.8041787736306,206.94487797920792,75
430,157.71064495033124,205.7439727710837,83
431,60.78761376778032,331.7723026292558,92
432,60.78761376778032,331.7723026292558,107
433,157.71064495033124,205.7439727710837,72
434,157.9317803979622,203.2643259071495,78
435,63.857611248592605,331.32752292374823,63
436,158.02533745387365,202.2413325820771,79
437,63.857611248592605,331.32752292374823,72
438,66.8680779386555,331.32752292374823,58
439,157.37053886808883,199.73944673187728,55
440,68.39882351321421,331.3720008934502,54
441,69.46184115289854,331.4275983569923,50
442,157.37053886808883,199.73944673187728,63
443,155.93332937534115,199.42810093830482,68
444,69.46184115289854,331.4275983569923,50
445,155.93332937534115,199.42810093830482,58
446,72.21718268060667,331.60551024075147,45
447,75.34670598919315,331.8723780639145,29
448,154.1219268871522,199.839522166536,54
449,154.1219268871522,199.839522166536,48
450,75.34670598919315,331.8723780639145,38
451,152.072408101179,200.0841510048481,51
452,78.44221330912063,332.0058119765572,36
453,78.44221330912063,332.0058119765572,44
454,150.39707658175888,200.1619874539485,45
455,81.60575323494255,332.22820182860363,34
456,148.8663185190073,200.06191201928985,55
457,148.8663185190073,200.06191201928985,43
458,146.48514217331382,199.60601282064937,47
459,83.00893665660625,332.2504408141619,41
460,146.48514217331382,199.60601282064937,46
461,84.23353332541916,332.22820182860363,38
462,144.16349308904103,199.3725034747628,50
463,84.23353332541916,332.22820182860363,30
464,143.00691889512356,199.4392204307304,39
465,86.74225548350397,332.21708233688537,35
466,141.7653013905322,199.6282518055004,57
467,86.74225548350397,332.21708233688537,25
468,141.7653013905322,199.6282518055004,39
469,89.42956457565883,332.21708233688537,34
470,139.46065790203028,199.694968761468,48
471,89.42956457565883,332.21708233688537,43
472,137.63225373542275,199.4169814444648,38
473,91.9893117963099,332.1726043657688,28
474,93.24792560431149,332.06140943939187,33
475,137.63225373542275,199.4169814444648,51
476,93.24792560431149,332.06140943939187,27
477,135.74431598330176,199.58377383438375,47
478,95.50152386306424,331.9946924834243,40
